As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status
2024-10-08,Delta LLC,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,75037,75037,0,Match
2024-10-08,Zeta Group,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,45901,45901,0,Match
2024-10-08,Beta Ltd,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,64167,64167,0,Match
2024-10-08,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,54429,54429,0,Match
2024-10-08,Zeta Group,10010,10,EUR,TAXES,ACCRUED LIABILITIES,3410,3410,0,Match
2024-10-08,Gamma Inc,10010,10,EUR,TAXES,ACCRUED LIABILITIES,55739,55739,0,Match
2024-10-09,Delta LLC,10002,3,JPY,CASH,ACCOUNTS PAYABLE,97329,97329,0,Match
2024-10-09,Beta Ltd,10002,3,CAD,CASH,ACCOUNTS PAYABLE,50526,50526,0,Match
2024-10-09,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,42016,42016,0,Match
2024-10-09,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,3768,3768,0,Match
2024-10-09,Gamma Inc,10005,6,JPY,REVENUE,EXPENSES,98481,98481,0,Match
2024-10-09,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,63242,63242,0,Match
2024-10-09,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,43062,43062,0,Match
2024-10-09,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,49235,49235,0,Match
2024-10-09,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,66993,66993,0,Match
2024-10-10,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,3355,3355,0,Match
2024-10-10,Delta LLC,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,70059,70059,0,Match
2024-10-10,Beta Ltd,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,4400,4400,0,Match
2024-10-10,Beta Ltd,10004,2,GBP,EQUITY,RETAINED EARNINGS,33271,33271,0,Match
2024-10-10,Gamma Inc,10004,2,CAD,EQUITY,RETAINED EARNINGS,52230,52230,0,Match
2024-10-10,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,22425,62425,-40000,Break
2024-10-10,Alpha Corp,10005,6,JPY,REVENUE,EXPENSES,19706,19706,0,Match
2024-10-10,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,53719,53719,0,Match
2024-10-10,Beta Ltd,10005,6,GBP,REVENUE,EXPENSES,17168,17168,0,Match
2024-10-10,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,41392,41392,0,Match
2024-10-10,Beta Ltd,10006,4,JPY,FIXED ASSETS,DEPRECIATION,35632,35632,0,Match
2024-10-10,Delta LLC,10006,4,USD,FIXED ASSETS,DEPRECIATION,18028,18028,0,Match
2024-10-10,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,25088,25088,0,Match
2024-10-10,Zeta Group,10007,8,USD,BONDS,INTEREST PAYABLE,2415,2415,0,Match
2024-10-10,Gamma Inc,10007,8,USD,BONDS,INTEREST PAYABLE,21650,21650,0,Match
2024-10-10,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,17440,17440,0,Match
2024-10-10,Zeta Group,10008,1,USD,INVENTORY,COST OF GOODS SOLD,30247,31247,-1000,Break
2024-10-10,Gamma Inc,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,12206,12206,0,Match
2024-10-11,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,49438,49438,0,Match
2024-10-11,Beta Ltd,10004,2,EUR,EQUITY,RETAINED EARNINGS,80398,80398,0,Match
2024-10-11,Zeta Group,10004,2,CAD,EQUITY,RETAINED EARNINGS,18087,18087,0,Match
2024-10-11,Delta LLC,10005,6,USD,REVENUE,EXPENSES,28282,28282,0,Match
2024-10-11,Zeta Group,10005,6,USD,REVENUE,EXPENSES,58234,58234,0,Match
2024-10-11,Delta LLC,10005,6,EUR,REVENUE,EXPENSES,66354,66354,0,Match
2024-10-11,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,49166,49166,0,Match
2024-10-11,Gamma Inc,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,37006,37006,0,Match
2024-10-11,Delta LLC,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,34967,34967,0,Match
2024-10-11,Gamma Inc,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,2791,2791,0,Match
2024-10-11,Alpha Corp,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,34230,34230,0,Match
2024-10-11,Alpha Corp,10010,10,EUR,TAXES,ACCRUED LIABILITIES,5089,5089,0,Match
2024-10-11,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,45135,45135,0,Match
2024-10-11,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,71155,71155,0,Match
2024-10-12,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,84813,84813,0,Match
2024-10-12,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,21607,21607,0,Match
2024-10-12,Gamma Inc,10001,5,EUR,LOANS,DEFERRED COSTS,78484,78484,0,Match
2024-10-12,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,923300,92330,830970,Break
2024-10-12,Beta Ltd,10005,6,USD,REVENUE,EXPENSES,77492,77492,0,Match
2024-10-12,Delta LLC,10005,6,JPY,REVENUE,EXPENSES,70899,70899,0,Match
2024-10-12,Zeta Group,10007,8,GBP,BONDS,INTEREST PAYABLE,86920,86920,0,Match
2024-10-12,Zeta Group,10008,1,USD,INVENTORY,COST OF GOODS SOLD,34073,34078,-5,Break
2024-10-12,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,88430,88430,0,Match
2024-10-12,Zeta Group,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,6522,6522,0,Match
2024-10-12,Alpha Corp,10008,1,USD,INVENTORY,COST OF GOODS SOLD,77064,77064,0,Match
2024-10-12,Alpha Corp,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,58252,58252,0,Match
2024-10-12,Alpha Corp,10010,10,EUR,TAXES,ACCRUED LIABILITIES,96636,96636,0,Match
2024-10-12,Beta Ltd,10010,10,CAD,TAXES,ACCRUED LIABILITIES,81806,81806,0,Match
2024-10-12,Beta Ltd,10010,10,USD,TAXES,ACCRUED LIABILITIES,38451,38451,0,Match
2024-10-13,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,65576,65576,0,Match
2024-10-13,Alpha Corp,10002,3,EUR,CASH,ACCOUNTS PAYABLE,16805,16805,0,Match
2024-10-13,Zeta Group,10002,3,GBP,CASH,ACCOUNTS PAYABLE,77042,77042,0,Match
2024-10-13,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,21201,21201,0,Match
2024-10-13,Delta LLC,10005,6,USD,REVENUE,EXPENSES,91319,91319,0,Match
2024-10-13,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,19532,19532,0,Match
2024-10-13,Zeta Group,10006,4,JPY,FIXED ASSETS,DEPRECIATION,55643,55643,0,Match
2024-10-13,Delta LLC,10006,4,USD,FIXED ASSETS,DEPRECIATION,96032,96032,0,Match
2024-10-13,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,38449,38449,0,Match
2024-10-13,Gamma Inc,10007,8,GBP,BONDS,INTEREST PAYABLE,45088,45088,0,Match
2024-10-13,Alpha Corp,10007,8,EUR,BONDS,INTEREST PAYABLE,75041,75041,0,Match
2024-10-13,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,72751,72751,0,Match
2024-10-13,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,6048,6048,0,Match
2024-10-13,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,29666,29666,0,Match
2024-10-14,Alpha Corp,10002,3,GBP,CASH,ACCOUNTS PAYABLE,92417,92417,0,Match
2024-10-14,Zeta Group,10002,3,USD,CASH,ACCOUNTS PAYABLE,39733,39733,0,Match
2024-10-14,Delta LLC,10002,3,EUR,CASH,ACCOUNTS PAYABLE,95770,95770,0,Match
2024-10-14,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,86191,86191,0,Match
2024-10-14,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,42518,42518,0,Match
2024-10-14,Alpha Corp,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,96014,96014,0,Match
2024-10-14,Alpha Corp,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,36491,36491,0,Match
2024-10-14,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,10196,10196,0,Match
2024-10-14,Delta LLC,10005,6,GBP,REVENUE,EXPENSES,52343,52343,0,Match
2024-10-14,Zeta Group,10007,8,JPY,BONDS,INTEREST PAYABLE,18709,18709.58,-0.58,Break
2024-10-14,Alpha Corp,10007,8,USD,BONDS,INTEREST PAYABLE,20923,20923,0,Match
2024-10-15,Zeta Group,10002,3,JPY,CASH,ACCOUNTS PAYABLE,762650,76265,686385,Break
2024-10-15,Delta LLC,10002,3,JPY,CASH,ACCOUNTS PAYABLE,72969,72969,0,Match
2024-10-15,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,90587,90587,0,Match
2024-10-15,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,40545,40545,0,Match
2024-10-15,Beta Ltd,10005,6,EUR,REVENUE,EXPENSES,26223,26223,0,Match
2024-10-15,Zeta Group,10006,4,EUR,FIXED ASSETS,DEPRECIATION,6232,6232,0,Match
2024-10-15,Beta Ltd,10006,4,JPY,FIXED ASSETS,DEPRECIATION,79816,79816,0,Match
2024-10-15,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,33067,33067,0,Match
2024-10-15,Delta LLC,10007,8,EUR,BONDS,INTEREST PAYABLE,43911,43911,0,Match
2024-10-15,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,70715,70715,0,Match
2024-10-15,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,58307,58307,0,Match
2024-10-15,Zeta Group,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,664830,66483,598347,Break
2024-10-15,Delta LLC,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,54464,54464,0,Match
2024-10-15,Gamma Inc,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,96566,96566,0,Match
2024-10-15,Beta Ltd,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,54675,54675,0,Match
2024-10-15,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,26333,26333,0,Match
2024-10-16,Alpha Corp,10001,5,GBP,LOANS,DEFERRED COSTS,3546,3546,0,Match
2024-10-16,Zeta Group,10001,5,CAD,LOANS,DEFERRED COSTS,31892,31892.11,-0.11,Break
2024-10-16,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,59242,59242,0,Match
2024-10-16,Zeta Group,10004,2,EUR,EQUITY,RETAINED EARNINGS,92503,92503,0,Match
2024-10-16,Alpha Corp,10005,6,EUR,REVENUE,EXPENSES,93892,93892,0,Match
2024-10-16,Delta LLC,10005,6,EUR,REVENUE,EXPENSES,42058,42058,0,Match
2024-10-16,Beta Ltd,10006,4,CAD,FIXED ASSETS,DEPRECIATION,68599,68599,0,Match
2024-10-16,Zeta Group,10006,4,GBP,FIXED ASSETS,DEPRECIATION,59321,59321,0,Match
2024-10-16,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,56925,56925,0,Match
2024-10-16,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,66123,66123,0,Match
2024-10-16,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,7463,7463,0,Match
2024-10-16,Zeta Group,10007,8,EUR,BONDS,INTEREST PAYABLE,52373,52373,0,Match
2024-10-16,Gamma Inc,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,17562,17562,0,Match
2024-10-16,Zeta Group,10010,10,EUR,TAXES,ACCRUED LIABILITIES,27904,27904,0,Match
2024-10-16,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,93579,93579,0,Match
2024-10-17,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,82317,82317,0,Match
2024-10-17,Gamma Inc,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,45212,45212,0,Match
2024-10-17,Beta Ltd,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,28536,28536,0,Match
2024-10-17,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,21596,21596,0,Match
2024-10-17,Beta Ltd,10004,2,USD,EQUITY,RETAINED EARNINGS,43487,43487,0,Match
2024-10-17,Zeta Group,10004,2,GBP,EQUITY,RETAINED EARNINGS,79549,79549,0,Match
2024-10-17,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,59644,59644,0,Match
2024-10-17,Delta LLC,10005,6,GBP,REVENUE,EXPENSES,66465,66465,0,Match
2024-10-17,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,30344,30344,0,Match
2024-10-17,Beta Ltd,10006,4,JPY,FIXED ASSETS,DEPRECIATION,25005,25005,0,Match
2024-10-17,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,69093,61093,8000,Break
2024-10-17,Delta LLC,10007,8,GBP,BONDS,INTEREST PAYABLE,71782,71782,0,Match
2024-10-17,Beta Ltd,10007,8,CAD,BONDS,INTEREST PAYABLE,21421,21421,0,Match
2024-10-17,Alpha Corp,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,3061,3061,0,Match
2024-10-17,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,79829,79829,0,Match
2024-10-17,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,42369,42369,0,Match
2024-10-17,Zeta Group,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,25678,25678,0,Match
2024-10-17,Beta Ltd,10010,10,JPY,TAXES,ACCRUED LIABILITIES,93895,93895,0,Match
2024-10-17,Beta Ltd,10010,10,CAD,TAXES,ACCRUED LIABILITIES,54582,54582,0,Match
2024-10-17,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,78303,78303,0,Match
2024-10-17,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,197320,19732,177588,Break
2024-10-18,Gamma Inc,10001,5,CAD,LOANS,DEFERRED COSTS,3575,3575,0,Match
2024-10-18,Beta Ltd,10001,5,EUR,LOANS,DEFERRED COSTS,36648,36648,0,Match
2024-10-18,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,61987,61987,0,Match
2024-10-18,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,68588,68588,0,Match
2024-10-18,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,7189,7189,0,Match
2024-10-18,Gamma Inc,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,20358,20358,0,Match
2024-10-18,Zeta Group,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,22235,22235,0,Match
2024-10-18,Alpha Corp,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,59845,59845,0,Match
2024-10-18,Alpha Corp,10005,6,USD,REVENUE,EXPENSES,20330,20330,0,Match
2024-10-18,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,75299,75299,0,Match
2024-10-18,Zeta Group,10006,4,CAD,FIXED ASSETS,DEPRECIATION,85620,85620,0,Match
2024-10-18,Delta LLC,10007,8,EUR,BONDS,INTEREST PAYABLE,48101,48101,0,Match
2024-10-18,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,96392,96392,0,Match
2024-10-18,Delta LLC,10007,8,JPY,BONDS,INTEREST PAYABLE,64211,64211,0,Match
2024-10-18,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,90755,90755,0,Match
2024-10-18,Beta Ltd,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,92885,92885,0,Match
2024-10-18,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,631620,63162,568458,Break
2024-10-19,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,18906,18906,0,Match
2024-10-19,Beta Ltd,10002,3,GBP,CASH,ACCOUNTS PAYABLE,77652,77652,0,Match
2024-10-19,Beta Ltd,10005,6,EUR,REVENUE,EXPENSES,38690,38690,0,Match
2024-10-19,Alpha Corp,10005,6,USD,REVENUE,EXPENSES,67641,67641,0,Match
2024-10-19,Alpha Corp,10005,6,CAD,REVENUE,EXPENSES,89044,89044,0,Match
2024-10-19,Beta Ltd,10005,6,EUR,REVENUE,EXPENSES,1457,1457,0,Match
2024-10-19,Gamma Inc,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,60726,60726,0,Match
2024-10-19,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,54257,54252,5,Break
2024-10-19,Beta Ltd,10008,1,USD,INVENTORY,COST OF GOODS SOLD,45807,45807,0,Match
2024-10-19,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,90950,90950,0,Match
2024-10-19,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,29962,29962,0,Match
2024-10-19,Zeta Group,10010,10,EUR,TAXES,ACCRUED LIABILITIES,68351,68351,0,Match
2024-10-19,Delta LLC,10010,10,JPY,TAXES,ACCRUED LIABILITIES,70505,70505,0,Match
2024-10-19,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,95440,95440,0,Match
2024-10-20,Gamma Inc,10002,3,EUR,CASH,ACCOUNTS PAYABLE,77639,77639,0,Match
2024-10-20,Alpha Corp,10002,3,CAD,CASH,ACCOUNTS PAYABLE,11959,11959,0,Match
2024-10-20,Gamma Inc,10002,3,GBP,CASH,ACCOUNTS PAYABLE,57895,57895,0,Match
2024-10-20,Gamma Inc,10002,3,CAD,CASH,ACCOUNTS PAYABLE,84234,84234,0,Match
2024-10-20,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,6833,6833,0,Match
2024-10-20,Gamma Inc,10004,2,CAD,EQUITY,RETAINED EARNINGS,37606,37604,2,Break
2024-10-20,Beta Ltd,10004,2,CAD,EQUITY,RETAINED EARNINGS,12052,12056,-4,Break
2024-10-20,Delta LLC,10006,4,JPY,FIXED ASSETS,DEPRECIATION,74849,74849,0,Match
2024-10-20,Gamma Inc,10006,4,EUR,FIXED ASSETS,DEPRECIATION,79572,79572,0,Match
2024-10-20,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,40364,40364,0,Match
2024-10-20,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,46144,46144,0,Match
2024-10-20,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,45980,45980,0,Match
2024-10-20,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,89024,89029,-5,Break
2024-10-21,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,11242,11242,0,Match
2024-10-21,Zeta Group,10001,5,USD,LOANS,DEFERRED COSTS,87988,87988,0,Match
2024-10-21,Alpha Corp,10002,3,GBP,CASH,ACCOUNTS PAYABLE,42491,42491,0,Match
2024-10-21,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,27904,27904,0,Match
2024-10-21,Delta LLC,10004,2,EUR,EQUITY,RETAINED EARNINGS,30448,30448,0,Match
2024-10-21,Beta Ltd,10005,6,USD,REVENUE,EXPENSES,33176,33176,0,Match
2024-10-21,Alpha Corp,10006,4,USD,FIXED ASSETS,DEPRECIATION,64678,64678,0,Match
2024-10-21,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,84009,84009,0,Match
2024-10-21,Alpha Corp,10007,8,USD,BONDS,INTEREST PAYABLE,87092,87092,0,Match
2024-10-21,Gamma Inc,10007,8,USD,BONDS,INTEREST PAYABLE,68740,68740,0,Match
2024-10-21,Zeta Group,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,38907,38907,0,Match
2024-10-21,Zeta Group,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,66558,66558.28,-0.28,Break
2024-10-21,Zeta Group,10008,1,USD,INVENTORY,COST OF GOODS SOLD,56417,56417,0,Match
2024-10-21,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,3299,3299,0,Match
2024-10-21,Gamma Inc,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,70591,70591,0,Match
2024-10-21,Gamma Inc,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,78718,78718,0,Match
2024-10-21,Alpha Corp,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,97583,97583,0,Match
2024-10-21,Alpha Corp,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,30962,30962,0,Match
2024-10-21,Beta Ltd,10010,10,CAD,TAXES,ACCRUED LIABILITIES,33326,33326,0,Match
2024-10-22,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,21479,21479,0,Match
2024-10-22,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,74110,74110,0,Match
2024-10-22,Alpha Corp,10002,3,JPY,CASH,ACCOUNTS PAYABLE,62552,62552,0,Match
2024-10-22,Gamma Inc,10002,3,CAD,CASH,ACCOUNTS PAYABLE,7141,7141.34,-0.34,Break
2024-10-22,Zeta Group,10002,3,EUR,CASH,ACCOUNTS PAYABLE,13759,13759,0,Match
2024-10-22,Beta Ltd,10004,2,USD,EQUITY,RETAINED EARNINGS,17303,17303,0,Match
2024-10-22,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,95919,95913,6,Break
2024-10-22,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,37696,37696,0,Match
2024-10-22,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,64799,64799,0,Match
2024-10-22,Zeta Group,10006,4,EUR,FIXED ASSETS,DEPRECIATION,16591,16591,0,Match
2024-10-22,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,71064,71064,0,Match
2024-10-22,Gamma Inc,10006,4,JPY,FIXED ASSETS,DEPRECIATION,26450,26450,0,Match
2024-10-22,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,87272,87272,0,Match
2024-10-22,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,1825,18255,-16430,Break
2024-10-22,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,52570,52574,-4,Break
2024-10-22,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,4142,4142,0,Match
2024-10-22,Zeta Group,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,78219,78219,0,Match
2024-10-22,Delta LLC,10008,1,USD,INVENTORY,COST OF GOODS SOLD,8396,8396,0,Match
2024-10-22,Zeta Group,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,85408,85408,0,Match
2024-10-22,Gamma Inc,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,36667,36667,0,Match
2024-10-22,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,43953,43953,0,Match
2024-10-22,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,64933,64933,0,Match
2024-10-22,Gamma Inc,10010,10,GBP,TAXES,ACCRUED LIABILITIES,72179,72179,0,Match
2024-10-22,Alpha Corp,10010,10,USD,TAXES,ACCRUED LIABILITIES,58575,58575,0,Match
2024-10-22,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,20509,20509,0,Match
2024-10-23,Gamma Inc,10001,5,CAD,LOANS,DEFERRED COSTS,48656,48656,0,Match
2024-10-23,Beta Ltd,10002,3,EUR,CASH,ACCOUNTS PAYABLE,24928,24928,0,Match
2024-10-23,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,52927,52927,0,Match
2024-10-23,Beta Ltd,10002,3,EUR,CASH,ACCOUNTS PAYABLE,2594,2594,0,Match
2024-10-23,Gamma Inc,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,76982,76982,0,Match
2024-10-23,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,80492,80492,0,Match
2024-10-23,Beta Ltd,10004,2,EUR,EQUITY,RETAINED EARNINGS,57933,57933,0,Match
2024-10-23,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,48887,48887,0,Match
2024-10-23,Zeta Group,10004,2,CAD,EQUITY,RETAINED EARNINGS,21234,21234,0,Match
2024-10-23,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,34755,34755,0,Match
2024-10-23,Beta Ltd,10007,8,EUR,BONDS,INTEREST PAYABLE,58223,58223,0,Match
2024-10-23,Beta Ltd,10007,8,EUR,BONDS,INTEREST PAYABLE,68887,68887,0,Match
2024-10-23,Delta LLC,10008,1,USD,INVENTORY,COST OF GOODS SOLD,65577,65577,0,Match
2024-10-23,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,99192,99192,0,Match
2024-10-23,Zeta Group,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,77570,77570,0,Match
2024-10-24,Gamma Inc,10002,3,USD,CASH,ACCOUNTS PAYABLE,87316,87316,0,Match
2024-10-24,Alpha Corp,10005,6,CAD,REVENUE,EXPENSES,63979,63979,0,Match
2024-10-24,Alpha Corp,10006,4,USD,FIXED ASSETS,DEPRECIATION,64020,64020,0,Match
2024-10-24,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,40832,40832,0,Match
2024-10-24,Zeta Group,10006,4,EUR,FIXED ASSETS,DEPRECIATION,11474,11474,0,Match
2024-10-24,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,27288,27287,1,Break
2024-10-24,Gamma Inc,10007,8,GBP,BONDS,INTEREST PAYABLE,4766,4766,0,Match
2024-10-24,Alpha Corp,10007,8,USD,BONDS,INTEREST PAYABLE,55500,55500,0,Match
2024-10-24,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,4949,4949,0,Match
2024-10-24,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,95175,95175,0,Match
2024-10-24,Beta Ltd,10008,1,USD,INVENTORY,COST OF GOODS SOLD,198,1989,-1791,Break
2024-10-24,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,67879,67879,0,Match
2024-10-24,Delta LLC,10008,1,USD,INVENTORY,COST OF GOODS SOLD,85706,85706,0,Match
2024-10-24,Gamma Inc,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,37171,37171,0,Match
2024-10-24,Alpha Corp,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,87079,87079,0,Match
2024-10-24,Beta Ltd,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,90823,90823,0,Match
2024-10-24,Alpha Corp,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,95317,95317,0,Match
2024-10-25,Gamma Inc,10005,6,CAD,REVENUE,EXPENSES,51142,51142,0,Match
2024-10-25,Zeta Group,10006,4,CAD,FIXED ASSETS,DEPRECIATION,68704,68704,0,Match
