As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status
2024-10-29,Alpha Corp,10008,1,USD,INVENTORY,COST OF GOODS SOLD,96496.99,96496.99,0.0,Match
2024-10-29,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,87341.85,87341.85,0.0,Match
2024-10-29,Zeta Group,10010,10,JPY,TAXES,ACCRUED LIABILITIES,64621.73,64621.73,0.0,Match
2024-10-30,Zeta Group,10005,6,JPY,REVENUE,EXPENSES,79197.25,79197.25,0.0,Match
2024-10-30,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,25909.46,25909.46,0.0,Match
2024-10-30,Delta LLC,10005,6,EUR,REVENUE,EXPENSES,40008.36,40008.36,0.0,Match
2024-10-30,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,67566.48,67566.48,0.0,Match
2024-10-30,Gamma Inc,10006,4,USD,FIXED ASSETS,DEPRECIATION,40833.12,39862.1,971.02,Break
2024-10-30,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,57825.27,57825.27,0.0,Match
2024-10-30,Gamma Inc,10006,4,EUR,FIXED ASSETS,DEPRECIATION,58539.9,58539.9,0.0,Match
2024-10-30,Gamma Inc,10007,8,CAD,BONDS,INTEREST PAYABLE,37483.63,37483.63,0.0,Match
2024-10-30,Beta Ltd,10007,8,EUR,BONDS,INTEREST PAYABLE,19290.16,19290.16,0.0,Match
2024-10-30,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,37947.42,37947.42,0.0,Match
2024-10-30,Beta Ltd,10007,8,CAD,BONDS,INTEREST PAYABLE,83079.91,83079.91,0.0,Match
2024-10-30,Beta Ltd,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,61111.76,61111.76,0.0,Match
2024-10-30,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,99266.63,99266.63,0.0,Match
2024-10-30,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,31263.46,31263.46,0.0,Match
2024-10-30,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,96685.51,96685.51,0.0,Match
2024-10-30,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,2356.12,3467.69,-1111.57,Break
2024-10-30,Zeta Group,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,85518.67,85518.67,0.0,Match
2024-10-30,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,85917.59,85917.59,0.0,Match
2024-10-30,Beta Ltd,10010,10,CAD,TAXES,ACCRUED LIABILITIES,23346.02,23346.02,0.0,Match
2024-10-30,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,30827.09,30827.09,0.0,Match
2024-10-30,Beta Ltd,10010,10,JPY,TAXES,ACCRUED LIABILITIES,92860.2,92860.2,0.0,Match
2024-10-30,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,21373.01,21373.01,0.0,Match
2024-10-31,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,95436.65,95436.65,0.0,Match
2024-10-31,Alpha Corp,10001,5,EUR,LOANS,DEFERRED COSTS,66238.5,67188.61,-950.11,Break
2024-10-31,Gamma Inc,10001,5,USD,LOANS,DEFERRED COSTS,95070.73,94008.69,1062.04,Break
2024-10-31,Gamma Inc,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,97956.92,97956.92,0.0,Match
2024-10-31,Gamma Inc,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,96332.24,96332.24,0.0,Match
2024-10-31,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,18414.54,18414.54,0.0,Match
2024-10-31,Zeta Group,10005,6,USD,REVENUE,EXPENSES,29738.22,29738.22,0.0,Match
2024-10-31,Beta Ltd,10006,4,GBP,FIXED ASSETS,DEPRECIATION,22455.35,23423.52,-968.17,Break
2024-10-31,Alpha Corp,10006,4,USD,FIXED ASSETS,DEPRECIATION,16347.57,16347.57,0.0,Match
2024-10-31,Zeta Group,10006,4,CAD,FIXED ASSETS,DEPRECIATION,2474.15,2474.15,0.0,Match
2024-10-31,Delta LLC,10006,4,JPY,FIXED ASSETS,DEPRECIATION,64732.92,63576.76,1156.16,Break
2024-10-31,Gamma Inc,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,33911.69,33911.69,0.0,Match
2024-10-31,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,63877.06,63877.06,0.0,Match
2024-10-31,Zeta Group,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,9758.12,9758.12,0.0,Match
2024-10-31,Delta LLC,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,96261.74,96261.74,0.0,Match
2024-10-31,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,1117.84,1117.84,0.0,Match
2024-10-31,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,74024.57,74024.57,0.0,Match
2024-10-31,Alpha Corp,10010,10,EUR,TAXES,ACCRUED LIABILITIES,87936.78,87936.78,0.0,Match
2024-10-31,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,1362.65,1362.65,0.0,Match
2024-11-01,Delta LLC,10002,3,CAD,CASH,ACCOUNTS PAYABLE,58423.21,58423.21,0.0,Match
2024-11-01,Alpha Corp,10002,3,CAD,CASH,ACCOUNTS PAYABLE,33109.98,32224.98,885.0,Break
2024-11-01,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,72384.07,71555.24,828.83,Break
2024-11-01,Delta LLC,10005,6,CAD,REVENUE,EXPENSES,18921.22,18921.22,0.0,Match
2024-11-01,Zeta Group,10005,6,USD,REVENUE,EXPENSES,96052.34,96052.34,0.0,Match
2024-11-01,Beta Ltd,10005,6,USD,REVENUE,EXPENSES,1276.32,1276.32,0.0,Match
2024-11-01,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,35468.49,35468.49,0.0,Match
2024-11-01,Beta Ltd,10007,8,JPY,BONDS,INTEREST PAYABLE,32861.51,32861.51,0.0,Match
2024-11-01,Gamma Inc,10007,8,GBP,BONDS,INTEREST PAYABLE,5220.34,5220.34,0.0,Match
2024-11-01,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,6861.98,6861.98,0.0,Match
2024-11-01,Delta LLC,10007,8,GBP,BONDS,INTEREST PAYABLE,93364.96,93364.96,0.0,Match
2024-11-01,Beta Ltd,10010,10,CAD,TAXES,ACCRUED LIABILITIES,87607.95,87607.95,0.0,Match
2024-11-01,Alpha Corp,10010,10,EUR,TAXES,ACCRUED LIABILITIES,69975.62,69975.62,0.0,Match
2024-11-02,Zeta Group,10001,5,CAD,LOANS,DEFERRED COSTS,65613.6,65613.6,0.0,Match
2024-11-02,Beta Ltd,10001,5,CAD,LOANS,DEFERRED COSTS,42201.18,42201.18,0.0,Match
2024-11-02,Alpha Corp,10001,5,JPY,LOANS,DEFERRED COSTS,81886.9,81886.9,0.0,Match
2024-11-02,Delta LLC,10001,5,EUR,LOANS,DEFERRED COSTS,27701.54,27701.54,0.0,Match
2024-11-02,Beta Ltd,10002,3,CAD,CASH,ACCOUNTS PAYABLE,33974.02,33974.02,0.0,Match
2024-11-02,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,38391.53,38391.53,0.0,Match
2024-11-02,Beta Ltd,10005,6,GBP,REVENUE,EXPENSES,84094.69,82739.46,1355.23,Break
2024-11-02,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,93463.26,93463.26,0.0,Match
2024-11-02,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,71725.16,71725.16,0.0,Match
2024-11-02,Alpha Corp,10007,8,CAD,BONDS,INTEREST PAYABLE,66523.57,66523.57,0.0,Match
2024-11-02,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,59125.61,59125.61,0.0,Match
2024-11-02,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,55892.88,55892.88,0.0,Match
2024-11-02,Gamma Inc,10008,1,USD,INVENTORY,COST OF GOODS SOLD,19034.5,19034.5,0.0,Match
2024-11-02,Zeta Group,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,82115.56,80994.73,1120.83,Break
2024-11-02,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,74611.08,73718.02,893.06,Break
2024-11-02,Delta LLC,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,61660.89,61660.89,0.0,Match
2024-11-02,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,95351.3,95351.3,0.0,Match
2024-11-02,Alpha Corp,10010,10,CAD,TAXES,ACCRUED LIABILITIES,34612.81,34612.81,0.0,Match
2024-11-02,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,33293.91,32276.16,1017.75,Break
2024-11-03,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,53267.7,53267.7,0.0,Match
2024-11-03,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,31617.45,32555.78,-938.33,Break
2024-11-03,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,27847.24,28857.25,-1010.01,Break
2024-11-03,Delta LLC,10001,5,EUR,LOANS,DEFERRED COSTS,35253.2,35253.2,0.0,Match
2024-11-03,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,31244.85,31244.85,0.0,Match
2024-11-03,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,35356.98,35356.98,0.0,Match
2024-11-03,Delta LLC,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,22615.41,22615.41,0.0,Match
2024-11-03,Alpha Corp,10004,2,JPY,EQUITY,RETAINED EARNINGS,34559.72,35479.28,-919.56,Break
2024-11-03,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,99795.86,99795.86,0.0,Match
2024-11-03,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,69680.0,69680.0,0.0,Match
2024-11-03,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,52593.59,52593.59,0.0,Match
2024-11-03,Delta LLC,10006,4,JPY,FIXED ASSETS,DEPRECIATION,17885.28,17885.28,0.0,Match
2024-11-03,Alpha Corp,10007,8,EUR,BONDS,INTEREST PAYABLE,50245.68,50245.68,0.0,Match
2024-11-03,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,65318.82,65318.82,0.0,Match
2024-11-03,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,33785.24,33785.24,0.0,Match
2024-11-03,Zeta Group,10007,8,USD,BONDS,INTEREST PAYABLE,75399.75,74216.59,1183.16,Break
2024-11-03,Zeta Group,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,50363.73,50363.73,0.0,Match
2024-11-03,Beta Ltd,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,80393.46,80393.46,0.0,Match
2024-11-03,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,78911.6,78911.6,0.0,Match
2024-11-03,Alpha Corp,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,55245.25,55245.25,0.0,Match
2024-11-03,Alpha Corp,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,8369.08,8369.08,0.0,Match
2024-11-03,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,37206.81,37206.81,0.0,Match
2024-11-03,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,74018.44,74018.44,0.0,Match
2024-11-03,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,31590.66,31590.66,0.0,Match
2024-11-04,Beta Ltd,10001,5,JPY,LOANS,DEFERRED COSTS,97512.18,97512.18,0.0,Match
2024-11-04,Alpha Corp,10001,5,GBP,LOANS,DEFERRED COSTS,60053.33,60053.33,0.0,Match
2024-11-04,Alpha Corp,10001,5,CAD,LOANS,DEFERRED COSTS,57655.57,57655.57,0.0,Match
2024-11-04,Delta LLC,10001,5,EUR,LOANS,DEFERRED COSTS,24416.39,24416.39,0.0,Match
2024-11-04,Gamma Inc,10002,3,JPY,CASH,ACCOUNTS PAYABLE,52616.97,52616.97,0.0,Match
2024-11-04,Alpha Corp,10004,2,JPY,EQUITY,RETAINED EARNINGS,35381.04,35381.04,0.0,Match
2024-11-04,Alpha Corp,10005,6,EUR,REVENUE,EXPENSES,26296.27,26296.27,0.0,Match
2024-11-04,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,51159.16,51159.16,0.0,Match
2024-11-04,Gamma Inc,10007,8,CAD,BONDS,INTEREST PAYABLE,91746.82,91746.82,0.0,Match
2024-11-04,Beta Ltd,10007,8,JPY,BONDS,INTEREST PAYABLE,23827.89,23827.89,0.0,Match
2024-11-04,Beta Ltd,10007,8,USD,BONDS,INTEREST PAYABLE,87259.98,87259.98,0.0,Match
2024-11-04,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,40331.21,40331.21,0.0,Match
2024-11-04,Gamma Inc,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,19000.92,19000.92,0.0,Match
2024-11-04,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,14337.66,14337.66,0.0,Match
2024-11-04,Zeta Group,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,11164.41,11164.41,0.0,Match
2024-11-04,Alpha Corp,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,92357.37,92357.37,0.0,Match
2024-11-04,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,1052.92,63.53,989.39,Break
2024-11-04,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,1621.41,1621.41,0.0,Match
2024-11-04,Gamma Inc,10010,10,EUR,TAXES,ACCRUED LIABILITIES,29660.27,29660.27,0.0,Match
2024-11-05,Alpha Corp,10001,5,CAD,LOANS,DEFERRED COSTS,31816.28,31816.28,0.0,Match
2024-11-05,Zeta Group,10002,3,EUR,CASH,ACCOUNTS PAYABLE,89440.86,89440.86,0.0,Match
2024-11-05,Alpha Corp,10002,3,GBP,CASH,ACCOUNTS PAYABLE,48588.56,48588.56,0.0,Match
2024-11-05,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,71448.76,71448.76,0.0,Match
2024-11-05,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,72989.34,72989.34,0.0,Match
2024-11-05,Beta Ltd,10006,4,GBP,FIXED ASSETS,DEPRECIATION,32877.22,32877.22,0.0,Match
2024-11-05,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,36451.73,36451.73,0.0,Match
2024-11-05,Gamma Inc,10007,8,USD,BONDS,INTEREST PAYABLE,72850.86,71997.27,853.59,Break
2024-11-05,Zeta Group,10007,8,JPY,BONDS,INTEREST PAYABLE,2385.83,2385.83,0.0,Match
2024-11-05,Beta Ltd,10007,8,CAD,BONDS,INTEREST PAYABLE,44207.17,44207.17,0.0,Match
2024-11-05,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,68554.15,68554.15,0.0,Match
2024-11-05,Zeta Group,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,1514.11,1514.11,0.0,Match
2024-11-05,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,96576.1,96576.1,0.0,Match
2024-11-05,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,12719.25,12719.25,0.0,Match
2024-11-05,Delta LLC,10010,10,GBP,TAXES,ACCRUED LIABILITIES,77084.22,77084.22,0.0,Match
2024-11-05,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,96291.22,96291.22,0.0,Match
2024-11-05,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,66075.33,66075.33,0.0,Match
2024-11-06,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,62174.84,62174.84,0.0,Match
2024-11-06,Zeta Group,10006,4,GBP,FIXED ASSETS,DEPRECIATION,12603.13,12603.13,0.0,Match
2024-11-06,Beta Ltd,10007,8,EUR,BONDS,INTEREST PAYABLE,67359.64,67359.64,0.0,Match
2024-11-06,Alpha Corp,10008,1,USD,INVENTORY,COST OF GOODS SOLD,87712.64,87712.64,0.0,Match
2024-11-06,Gamma Inc,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,90007.73,90007.73,0.0,Match
2024-11-06,Zeta Group,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,50665.46,49877.31,788.15,Break
2024-11-06,Alpha Corp,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,9747.64,9747.64,0.0,Match
2024-11-06,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,78959.53,78959.53,0.0,Match
2024-11-07,Zeta Group,10002,3,GBP,CASH,ACCOUNTS PAYABLE,77372.87,77372.87,0.0,Match
2024-11-07,Gamma Inc,10002,3,GBP,CASH,ACCOUNTS PAYABLE,5723.43,5723.43,0.0,Match
2024-11-07,Delta LLC,10002,3,GBP,CASH,ACCOUNTS PAYABLE,45974.9,45974.9,0.0,Match
2024-11-07,Gamma Inc,10002,3,EUR,CASH,ACCOUNTS PAYABLE,88329.14,88329.14,0.0,Match
2024-11-07,Beta Ltd,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,44390.01,44390.01,0.0,Match
2024-11-07,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,52950.93,52950.93,0.0,Match
2024-11-07,Beta Ltd,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,28683.0,28683.0,0.0,Match
2024-11-07,Gamma Inc,10005,6,USD,REVENUE,EXPENSES,87121.98,87121.98,0.0,Match
2024-11-07,Zeta Group,10005,6,USD,REVENUE,EXPENSES,61662.44,61662.44,0.0,Match
2024-11-08,Alpha Corp,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,53185.38,53185.38,0.0,Match
2024-11-08,Beta Ltd,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,14518.2,14518.2,0.0,Match
2024-11-08,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,68112.18,68112.18,0.0,Match
2024-11-08,Beta Ltd,10004,2,EUR,EQUITY,RETAINED EARNINGS,49942.68,49942.68,0.0,Match
2024-11-08,Delta LLC,10004,2,JPY,EQUITY,RETAINED EARNINGS,11347.99,11347.99,0.0,Match
2024-11-08,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,56225.74,56225.74,0.0,Match
2024-11-08,Delta LLC,10006,4,EUR,FIXED ASSETS,DEPRECIATION,30003.36,30003.36,0.0,Match
2024-11-08,Delta LLC,10006,4,EUR,FIXED ASSETS,DEPRECIATION,82145.19,82145.19,0.0,Match
2024-11-08,Gamma Inc,10006,4,JPY,FIXED ASSETS,DEPRECIATION,84049.57,84049.57,0.0,Match
2024-11-08,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,49659.5,49659.5,0.0,Match
2024-11-08,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,24563.26,24563.26,0.0,Match
2024-11-08,Alpha Corp,10007,8,EUR,BONDS,INTEREST PAYABLE,89309.4,89309.4,0.0,Match
2024-11-08,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,25709.31,25709.31,0.0,Match
2024-11-08,Alpha Corp,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,12652.43,12652.43,0.0,Match
2024-11-08,Beta Ltd,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,82815.52,82815.52,0.0,Match
2024-11-08,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,15084.54,15084.54,0.0,Match
2024-11-09,Zeta Group,10002,3,GBP,CASH,ACCOUNTS PAYABLE,32741.52,32741.52,0.0,Match
2024-11-09,Alpha Corp,10002,3,GBP,CASH,ACCOUNTS PAYABLE,87597.79,87597.79,0.0,Match
2024-11-09,Zeta Group,10002,3,JPY,CASH,ACCOUNTS PAYABLE,30453.53,30453.53,0.0,Match
2024-11-09,Gamma Inc,10002,3,GBP,CASH,ACCOUNTS PAYABLE,88867.54,87959.79,907.75,Break
2024-11-09,Beta Ltd,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,82010.22,82010.22,0.0,Match
2024-11-09,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,79485.27,79485.27,0.0,Match
2024-11-09,Gamma Inc,10004,2,GBP,EQUITY,RETAINED EARNINGS,23385.44,23385.44,0.0,Match
2024-11-09,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,20545.62,20545.62,0.0,Match
2024-11-09,Zeta Group,10004,2,CAD,EQUITY,RETAINED EARNINGS,32050.93,32050.93,0.0,Match
2024-11-09,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,26668.66,26668.66,0.0,Match
2024-11-09,Gamma Inc,10006,4,EUR,FIXED ASSETS,DEPRECIATION,36945.05,36945.05,0.0,Match
2024-11-09,Beta Ltd,10006,4,GBP,FIXED ASSETS,DEPRECIATION,29610.11,29610.11,0.0,Match
2024-11-09,Gamma Inc,10006,4,JPY,FIXED ASSETS,DEPRECIATION,25599.09,24642.13,956.96,Break
2024-11-09,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,55779.92,55779.92,0.0,Match
2024-11-09,Alpha Corp,10007,8,USD,BONDS,INTEREST PAYABLE,33812.53,33812.53,0.0,Match
2024-11-09,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,60061.65,60637.31,-575.66,Break
2024-11-09,Beta Ltd,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,1661.53,1661.53,0.0,Match
2024-11-09,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,42053.99,42053.99,0.0,Match
2024-11-09,Alpha Corp,10010,10,CAD,TAXES,ACCRUED LIABILITIES,8523.35,8523.35,0.0,Match
2024-11-10,Alpha Corp,10001,5,CAD,LOANS,DEFERRED COSTS,40911.87,40911.87,0.0,Match
2024-11-10,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,7163.9,5956.23,1207.67,Break
2024-11-10,Gamma Inc,10002,3,GBP,CASH,ACCOUNTS PAYABLE,20791.71,20791.71,0.0,Match
2024-11-10,Alpha Corp,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,95275.46,95275.46,0.0,Match
2024-11-10,Alpha Corp,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,39962.53,39962.53,0.0,Match
2024-11-10,Gamma Inc,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,87584.42,87584.42,0.0,Match
2024-11-10,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,25110.15,25110.15,0.0,Match
2024-11-10,Alpha Corp,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,13021.79,14012.94,-991.15,Break
2024-11-10,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,72830.6,72830.6,0.0,Match
2024-11-10,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,21518.37,21518.37,0.0,Match
2024-11-10,Gamma Inc,10010,10,USD,TAXES,ACCRUED LIABILITIES,81812.28,81812.28,0.0,Match
2024-11-11,Delta LLC,10002,3,CAD,CASH,ACCOUNTS PAYABLE,13740.56,13740.56,0.0,Match
2024-11-11,Zeta Group,10002,3,USD,CASH,ACCOUNTS PAYABLE,95397.25,95397.25,0.0,Match
2024-11-11,Beta Ltd,10002,3,JPY,CASH,ACCOUNTS PAYABLE,63087.42,63087.42,0.0,Match
2024-11-11,Delta LLC,10006,4,CAD,FIXED ASSETS,DEPRECIATION,59716.92,59716.92,0.0,Match
2024-11-11,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,7159.89,7159.89,0.0,Match
2024-11-11,Beta Ltd,10007,8,EUR,BONDS,INTEREST PAYABLE,11285.82,11285.82,0.0,Match
2024-11-11,Delta LLC,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,67682.36,67682.36,0.0,Match
2024-11-11,Beta Ltd,10010,10,USD,TAXES,ACCRUED LIABILITIES,47066.57,47066.57,0.0,Match
2024-11-12,Delta LLC,10001,5,CAD,LOANS,DEFERRED COSTS,2687.29,2687.29,0.0,Match
2024-11-12,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,14260.93,14260.93,0.0,Match
2024-11-12,Alpha Corp,10004,2,EUR,EQUITY,RETAINED EARNINGS,50772.72,50772.72,0.0,Match
2024-11-12,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,9679.21,9679.21,0.0,Match
2024-11-12,Beta Ltd,10004,2,CAD,EQUITY,RETAINED EARNINGS,55251.14,55251.14,0.0,Match
2024-11-12,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,16955.03,16955.03,0.0,Match
2024-11-12,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,40975.5,40975.5,0.0,Match
2024-11-12,Alpha Corp,10007,8,EUR,BONDS,INTEREST PAYABLE,30471.04,30471.04,0.0,Match
2024-11-12,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,59296.64,59296.64,0.0,Match
2024-11-12,Zeta Group,10007,8,EUR,BONDS,INTEREST PAYABLE,83975.07,83975.07,0.0,Match
2024-11-12,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,63729.95,63729.95,0.0,Match
2024-11-12,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,88764.07,88764.07,0.0,Match
2024-11-13,Gamma Inc,10001,5,USD,LOANS,DEFERRED COSTS,44002.21,44002.21,0.0,Match
2024-11-13,Alpha Corp,10001,5,GBP,LOANS,DEFERRED COSTS,20859.06,20859.06,0.0,Match
2024-11-13,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,54153.28,54153.28,0.0,Match
2024-11-13,Gamma Inc,10005,6,CAD,REVENUE,EXPENSES,90318.62,90318.62,0.0,Match
2024-11-13,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,12494.19,12494.19,0.0,Match
2024-11-13,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,82233.38,82233.38,0.0,Match
2024-11-13,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,28831.8,28831.8,0.0,Match
2024-11-13,Alpha Corp,10006,4,GBP,FIXED ASSETS,DEPRECIATION,21568.95,21568.95,0.0,Match
2024-11-13,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,84068.99,84068.99,0.0,Match
2024-11-13,Beta Ltd,10007,8,JPY,BONDS,INTEREST PAYABLE,84624.57,84624.57,0.0,Match
2024-11-13,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,45548.63,45548.63,0.0,Match
2024-11-13,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,97543.93,97543.93,0.0,Match
2024-11-13,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,47762.04,47762.04,0.0,Match
2024-11-13,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,22131.53,22131.53,0.0,Match
